idVariavelAleatoria;AttMatriz;Iteradores;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;;
1;residuo_espaco_amostral;11/2020;19.176841928798;35.114126017893;35.608882127391;30.171851802460;32.983413214600;131.716516805945;45.766500658165;94.743771285859;78.960983374175;35.035735000427;-3.976690786098;13.989019706070;62.282945069629;63.885628754774;23.445307729958;30.498347476716;129.257261595406;74.471960447942;56.171772114844;11.321389867141;;
1;residuo_espaco_amostral;12/2020;69.482379300333;31.848085649095;182.060287836729;77.730269377304;21.423114671700;111.036094403617;130.892275506647;114.047194937565;72.533067387433;4.897218346895;100.623121211169;78.977544455952;33.764306466691;33.205708456181;100.933690329526;-15.843679067049;154.709326842285;28.957540490960;31.879820603090;112.175443535873;;
1;residuo_espaco_amostral;01/2021;327.471756456831;372.596549564391;112.249592205266;99.217070201759;114.699319855469;98.760002371960;67.844255585248;169.355940374370;127.036583143794;48.592312890973;43.763498035725;115.195708568526;142.710807642241;137.579151243581;0.618031749148;316.231311158290;29.582244676592;138.394912959394;83.713061511897;212.149668955759;;
1;residuo_espaco_amostral;02/2021;33.954585125610;161.629152836704;213.789956156080;73.155530246905;108.132395885889;176.813908998873;217.714386042976;111.294648933735;250.047741196608;157.356719897606;182.084298593415;85.101587292573;71.698764454603;64.606520966973;113.787441285295;99.128642011781;213.654346307369;69.409798987183;44.988909487572;117.618518300335;;
1;residuo_espaco_amostral;03/2021;4.923827527759;49.125992542776;88.323839781123;35.882605648099;97.941521452013;45.115070560120;19.822299692185;1.894298016772;90.603577358007;149.115519505112;30.196450030797;92.315139975277;72.509604756885;101.511905047852;13.775456973066;16.561653541381;11.989295376522;80.069646199293;45.873758256345;43.276042412010;;
1;residuo_espaco_amostral;04/2021;111.982774535385;33.942044002289;-25.345974223530;30.030344572919;76.488177681140;21.799860385004;25.615601069258;12.276009742468;33.601087067071;-3.543407648419;43.914123538341;66.969644836999;62.512257920358;11.372501984485;19.908288087932;-12.122455387360;0.932744407262;32.471728784314;39.116653337359;55.651901322546;;
1;residuo_espaco_amostral;05/2021;17.380570259969;36.631114592707;23.008104889616;6.234961863534;51.764254664144;23.126713766313;2.391583282091;49.852722103469;36.893166631129;28.289673154786;11.318839088927;14.689397609603;33.906082438320;11.534911470204;44.094079104026;18.992720307270;4.299241764745;53.268605444866;18.919097732522;29.288930638376;;
1;residuo_espaco_amostral;06/2021;15.361546139665;-2.116250559828;8.363457080001;-1.997028123000;-4.768350050200;9.414725231398;-0.958863906327;-7.371419959578;-2.643305002183;-8.239324584027;-3.083455292643;-5.889237486130;-5.474847979484;-8.066174979887;12.224023146243;-8.671620434484;32.601376512848;26.639606820158;-6.687552893044;-4.672487271678;;
1;residuo_espaco_amostral;07/2021;25.455395307219;15.797685748406;22.611287722055;14.317321543293;22.653825409753;23.549740982290;23.535945028733;18.430431617436;25.312441961727;16.309519118676;29.980335793483;28.093616452473;26.173817062743;37.830237154447;17.302494161374;49.207383500805;33.200422272588;37.323941945359;31.760276517843;21.919759184309;;
1;residuo_espaco_amostral;08/2021;17.863221252703;15.036519281918;7.539678780077;11.828596429675;7.544430651630;1.344751043246;13.520081725984;26.266253607907;8.441530669515;14.309586855702;18.024684712156;20.916378762811;6.633442713990;8.948078775000;7.254396444876;21.016718141933;14.529047264581;13.392993972076;13.466338706866;18.093207938394;;
1;residuo_espaco_amostral;09/2021;-36.740338832257;-30.677214071204;-34.800772329744;-20.946098282089;-8.659873666384;-40.535893653676;-20.251226846177;-20.458767480398;-31.394378552604;-22.183902269110;-19.387054477072;-4.220598248320;-43.281471249797;-39.386441962681;-22.937227648565;-28.580408276848;-16.000700729575;-35.354045800568;-42.518116398977;-35.573167171318;;
1;residuo_espaco_amostral;10/2021;62.845603593170;-0.208344025352;24.796172868789;50.809190236170;17.614390364303;19.363513743933;26.282469915191;46.332089166034;7.726593705538;6.725950309600;36.518684455561;41.383986168181;63.439817807816;20.660026543889;58.243650106083;27.001050425416;35.773525611802;6.227932213371;8.580463903070;11.293421087337;;
1;residuo_espaco_amostral;11/2021;16.189017447231;63.174626524854;67.178780500927;24.654561248038;47.328183974698;29.345304585229;-11.074457816869;27.261156452365;48.501770034614;20.963196422586;24.665915731354;55.477610607803;22.801558474603;35.332040679326;8.250333212716;153.848385418742;11.543407654518;37.595114793687;63.695372922509;11.995641206731;;
1;residuo_espaco_amostral;12/2021;-30.054541863314;115.438659769612;54.379011720147;118.451953607949;60.176612127905;45.178823432603;61.990429503348;76.624518630487;31.424504762504;204.897772775622;-1.584366196000;46.691781677131;65.184204570088;18.553686499029;57.525734406445;9.210459557557;122.824744279942;144.956352163826;23.258252279761;99.801995288942;;
1;residuo_espaco_amostral;01/2022;270.601087384723;141.361107675191;52.446467813169;116.335337953478;111.622146628746;77.509595067700;73.534130959004;149.545478902146;71.813961180881;58.089599287352;-7.036773301844;65.302982117843;57.957958027870;93.201276273722;120.409695759042;164.849513446200;87.289099402527;13.359337039011;153.485385425923;102.672526617333;;
1;residuo_espaco_amostral;02/2022;92.465025758896;114.605976654449;123.498035864913;188.452377215744;65.093044142541;92.786058870747;185.475375937390;162.656244649177;-2.847335361582;53.066221961870;192.953247297086;180.480134909772;63.635566465598;188.118286517216;102.095255076362;154.399494863825;260.621142605633;104.771452672548;51.749006908291;43.864488147665;;
1;residuo_espaco_amostral;03/2022;44.011778504502;76.413987026657;54.894352168623;63.542972428080;48.987250288514;248.743221577372;68.772230866580;101.580018022289;319.824890026999;29.800878316698;168.388426683663;37.027916861601;27.606962400716;116.607266585616;52.654119799414;19.765853130893;103.760825434221;150.030579978243;42.268006476533;134.554998209499;;
1;residuo_espaco_amostral;04/2022;102.142700988593;-1.507603989804;24.303665316225;7.556335203427;51.968687140605;50.895603435050;6.737157878654;59.211063123644;12.917061587733;17.262383417378;32.490900828857;24.867529024053;51.613410959030;58.783655515300;28.047558969984;60.249100319660;33.443120368508;-10.947145296629;110.021507199450;22.119439593916;;
1;residuo_espaco_amostral;05/2022;22.657621201835;23.420797398578;4.576000688167;46.789683487283;11.075613206859;9.874258972770;19.987376951909;26.013538269828;31.347500616633;26.682250712500;14.470405170476;5.407242080736;7.637543914000;69.069815893493;11.082213509729;23.712716400917;23.112970918570;41.680152670288;7.684773829592;-2.538208722299;;
1;residuo_espaco_amostral;06/2022;5.631525971193;7.009452587953;-5.068297714513;-4.974685233902;29.494466317523;0.505753432413;4.523683390902;-6.547995346408;-1.164108448457;10.731702952583;15.889968131544;21.525980632552;0.888343475428;-8.460721288810;1.095183053773;-4.418650687926;28.530376555784;30.285252287704;9.074383719558;83.497189110493;;
1;residuo_espaco_amostral;07/2022;28.151820596776;25.804075990151;16.205408757645;32.023430107303;25.557808249811;35.517021188994;41.787455697046;23.007501758253;25.407383879938;19.507004699452;26.990122623547;-2.289226102866;34.848687078275;2.983488146462;32.183889152940;20.830172669448;16.555025829109;20.486343403105;38.082811225719;25.390202738322;;
1;residuo_espaco_amostral;08/2022;6.764657729186;17.938029468791;16.578442135286;6.177556485238;17.215259353671;4.125290536203;7.862550176871;14.456953377859;15.122135623640;12.518976368733;8.328819959981;9.573744924256;7.996292627136;4.034112385772;9.324376469392;4.424088744142;20.715014504371;12.038164686779;8.820437910431;4.599861987896;;
1;residuo_espaco_amostral;09/2022;-15.935515842451;-20.494499535828;-30.770562753990;-36.990623033728;-31.030606317662;-37.162517590735;-17.916784811596;-35.762503340867;-40.971977788774;-34.990104282413;-23.917933537914;-39.681825496651;-20.539515005751;-27.706462077538;6.334912224455;-29.439942330352;-34.817020864728;-26.324384119051;-39.297058135645;-21.399032602154;;
1;residuo_espaco_amostral;10/2022;9.200637587660;14.960606722043;24.480928496476;35.517227714730;-1.440799718961;4.097848645982;14.319985697797;49.352472746109;19.820206717882;22.603969455405;12.960713425444;10.086122891479;11.069093546891;19.150943931809;56.949067249859;15.676576409997;49.337804910345;11.213403328521;21.697899541784;10.592243712584;;
1;residuo_espaco_amostral;11/2022;77.713964109279;20.360295644282;19.354846102102;22.456628534679;28.577296961491;46.480561466749;68.684801789880;37.848311519203;57.463496098001;75.552176567106;74.508080463393;64.336480132424;39.043926028156;76.469196335040;19.778284241337;67.531671799033;60.064039465677;30.839102930431;36.077095725230;55.394947527492;;
1;residuo_espaco_amostral;12/2022;92.863097766726;60.685536876281;19.683941006773;82.021211460852;77.311434855011;58.179134066634;56.743353057496;113.552590207690;114.367091577117;184.776610937689;117.381382663438;30.608647066144;30.691034736765;5.183213992897;143.620080715554;48.651590014358;19.725271629342;86.537875495550;86.769673765698;183.201782906358;;
1;residuo_espaco_amostral;01/2023;254.389923263227;-1.146555094276;99.928357010781;430.564083906298;133.560971745899;64.935663100033;-34.205059580758;155.252473107485;21.250089698649;101.526549968938;165.983955032778;31.610901132635;156.305988021908;17.962194389792;195.561281953124;99.133623378905;138.228712189081;70.514651082165;-1.242715037445;193.562949184374;;
1;residuo_espaco_amostral;02/2023;131.395154058911;73.637193178780;117.289727719714;72.570642365049;177.010892895122;8.781311266189;155.748169211258;89.500690271718;217.914204190396;195.808888770328;49.114067853899;52.507795635865;58.287598301469;55.747657528559;188.361796986021;217.527459308307;43.060720764194;109.992687947671;66.483399311821;235.971734513560;;
1;residuo_espaco_amostral;03/2023;72.952942565695;177.662263269135;108.820921884142;69.538688873587;335.397954774380;69.613084361054;59.950172906170;65.813863985914;13.011626911692;79.212205612074;30.037469343051;99.397128031032;64.679327034509;209.316729426297;21.090328552383;60.802671711194;63.608245077430;30.559080115271;130.089385645861;150.605423234319;;
1;residuo_espaco_amostral;04/2023;60.758558557003;24.768841985488;57.010693934166;43.744667091617;55.074750832261;28.643127340281;43.178223025589;6.931731921137;30.488354975152;-6.713060656555;16.103506894305;38.873485692465;22.929337970596;87.763197464057;107.350964325058;-11.166845269839;27.808449914196;24.599932743565;33.852082724301;24.434566530364;;
1;residuo_espaco_amostral;05/2023;34.732004306489;9.584936955996;45.601480206942;0.003696423994;16.416470230828;18.801578780629;11.986258554752;5.278195608218;11.638573506306;37.515696001445;2.868643154240;17.909152232802;18.505791058167;5.691923486933;11.655043250097;6.879269607871;15.037489380859;12.024573807387;31.105887213355;26.778535637758;;
1;residuo_espaco_amostral;06/2023;129.089431066951;-8.215554757593;7.898641746458;-8.653118649862;4.444434908618;17.091942528087;-4.799897537435;-5.377717288026;-6.489899618339;-0.210565337084;18.059281537691;-6.368235463427;-4.293170371385;-0.361006165645;19.854903380987;7.458971558850;8.586709177926;-4.742356669457;17.694374937086;-5.184170929937;;
1;residuo_espaco_amostral;07/2023;7.774177467464;28.449219967974;18.818789394300;25.747638549693;14.243315140849;30.360935232195;14.014399226888;30.496561410908;15.675512407056;30.590880331744;31.590005100662;17.218183892166;31.745853104640;25.178138614235;26.025671627077;25.039450691989;12.917761949725;18.549766006214;19.287081750977;21.267959547838;;
1;residuo_espaco_amostral;08/2023;29.523725783396;9.920557062179;11.088855578097;13.543858405237;19.965163412364;16.119401753097;18.072643830425;12.774620044101;14.573842016515;8.431221539078;12.637228939390;8.558246698203;17.775892795181;9.860881207000;13.122830100100;17.291441090814;14.553710340836;14.266043537779;14.960658069524;11.601165883241;;
1;residuo_espaco_amostral;09/2023;-37.422952617183;-12.053515541361;-40.934475578249;-17.242432523667;-27.512262720160;-32.903582300237;-34.334266246611;-36.033456498035;-38.808745339334;-36.767833815253;-24.320539907157;-33.209945531282;-39.622222576792;-34.443992922576;-43.017353909647;-46.175758612507;-44.781143576135;-34.629916244331;-34.688808102567;-29.922995942389;;
1;residuo_espaco_amostral;10/2023;36.374087710473;69.826334930778;25.184840545625;23.514248038493;21.905032245331;3.776083596876;30.376847842261;23.743521145676;19.062102390559;7.250541470569;1.497197448783;27.746240527964;28.616680869988;27.896035701077;6.300135466077;25.304187017055;13.752537700894;11.427492855952;23.021397389141;22.419257489663;;
1;residuo_espaco_amostral;11/2023;48.902808996718;54.242872620167;43.835440930976;61.148256815926;67.322624772816;78.746683448006;29.302323787010;63.877603537901;50.024915400306;85.406306470890;130.342912174174;52.464570368937;40.890500261042;39.574345767499;10.351411843304;11.833883194546;58.277110556693;58.206294030471;53.270735796900;27.745518267869;;
1;residuo_espaco_amostral;12/2023;68.131038899635;22.078831770517;33.762062006782;122.218297217604;115.344954044305;108.814512438499;62.826429503975;79.575198471773;46.943277089497;128.280430408121;39.882753568826;114.883254162043;80.838473794905;63.543074411787;109.292332749261;70.694988372611;93.723330814922;157.808969282984;80.698218588029;64.543554823807;;
1;residuo_espaco_amostral;01/2024;141.574757954363;-27.478991970306;26.068299578748;71.529854827709;-63.997204486419;186.905215879068;29.884910589333;110.591988503201;20.078606200964;-2.520938611144;160.063866814301;166.767023569544;-30.661837836607;72.577003609672;183.272899355538;88.481625356386;83.278503489207;128.479571528437;151.284721547990;16.011871992108;;
1;residuo_espaco_amostral;02/2024;96.548404889215;113.422512999854;122.743679671614;133.019695675142;182.629853197844;188.226300213361;63.444331444490;103.036401994062;141.484924618009;98.946683810884;150.255552118961;218.549622874080;-15.992063448969;123.405801520413;130.332399765270;-15.351744892402;151.220501370722;59.170089377830;65.425037622558;258.435436754786;;
1;residuo_espaco_amostral;03/2024;104.981831778180;73.941052800104;42.970212320909;172.524268257528;48.677619311806;115.716623255147;23.802425939372;48.489195352242;36.651757033968;86.194543237522;181.773860510593;87.825944608565;47.473642242616;26.769401667230;61.904250210164;3.023989968016;18.675918127252;26.750748080427;49.328471203324;36.415560801371;;
1;residuo_espaco_amostral;04/2024;58.930399728467;28.627351518339;2.971303195898;47.234958705119;53.223541785529;39.763951726853;78.768128500872;37.487708181495;7.671216271465;41.678026586974;-2.580491266353;65.730725802850;5.942955756856;36.446650864250;20.095263173625;7.853720521787;53.246794888522;43.043816545266;-29.489127020647;21.948528601985;;
1;residuo_espaco_amostral;05/2024;7.069869639828;13.904440387518;15.183319518918;17.147086054073;14.735124023997;23.654039170320;12.812199454201;14.458710858792;10.790297233711;22.141216833714;19.776614260134;-6.947894365804;14.318490145997;10.798451339185;1.527273205933;27.442297351456;39.082288067198;23.472700628989;21.521854857041;27.526824463088;;
1;residuo_espaco_amostral;06/2024;0.475449529133;9.516698437081;2.129912476900;14.260749046932;17.303285681905;-4.622765549139;-5.673005300485;-2.831467757654;5.157793107081;0.212886870982;8.782180026738;-1.803474633300;123.484948288173;12.545560199881;-6.689463273413;23.555412968816;-7.362557223461;4.808885687526;-4.878210861311;9.230774734228;;
1;residuo_espaco_amostral;07/2024;23.728290270753;23.949957310930;25.030557131480;30.381113613862;24.121063271695;43.410173504592;27.212457533047;26.596103839009;27.521588880857;20.890246367391;19.759274403544;46.989113981604;17.808139321420;37.640758011677;29.331116275376;17.680649314054;29.707078594818;24.768497814606;33.954232316542;12.330982001387;;
1;residuo_espaco_amostral;08/2024;13.556356074017;16.275976908960;17.786596793709;18.800379235860;12.767195522006;14.321309865987;3.210522793948;16.042865285066;15.999329953671;10.156285481595;5.310686074618;7.908705103063;27.147210871899;11.705585078728;4.329325919862;7.023678077152;10.646225226886;10.386229127656;9.174310324983;15.240293099980;;
1;residuo_espaco_amostral;09/2024;-24.554180524867;-32.369560051056;-34.912686709358;27.033186992971;-25.045865919939;-41.348742289267;-42.254218148808;-31.238897211743;111.990425564027;-37.162975241731;-24.092462780401;-16.222898535497;-5.971040111179;-42.888073600035;-26.919500296104;-25.934963244126;-25.909402046169;-41.696817617160;-13.443625403916;-21.181227710204;;
1;residuo_espaco_amostral;10/2024;22.989131836263;12.148685539632;7.770128623021;27.251642040714;21.521582392037;6.493512423556;28.780069154748;33.527929811741;11.413696385707;18.189566834603;22.839279143849;21.981022792842;50.764376315091;32.441555961266;56.781297081438;26.953912527039;16.053500059637;40.994159417104;51.406089126331;67.335330870220;;
1;residuo_espaco_amostral;11/2024;36.065328021022;2.732053230032;32.944477773942;71.711552012575;69.541080360991;15.721174579957;44.003993580406;59.137409901293;73.192717271395;8.360040480605;27.014526789995;25.311928238818;48.873112633579;73.185412366816;27.477789113752;47.426569394486;61.698017221437;68.710753041609;67.543855068881;22.431883039749;;
1;residuo_espaco_amostral;12/2024;70.958747976454;20.696386223786;87.371567643186;126.240494632353;35.773354705701;127.412647722874;5.695778659765;105.505369739873;140.766614185143;75.584847148190;95.092547085530;-3.795289343798;93.621902003592;31.115442500461;56.279596351109;33.902320594625;86.592886190542;-11.669916941307;57.386792711039;68.731752872763;;
2;residuo_espaco_amostral;01/2020;-1.391154590760999e-30;6.168246805994632e-31;2.686751190465573e-30;-1.428931928535944e-30;-3.015517756407374e-30;-2.318453611702426e-30;-5.382775722284759e-30;-3.396693187707540e-30;3.476002252443894e-31;-1.003036399845398e-30;-2.339167521228140e-30;-2.827668976290879e-30;-2.053858451913376e-30;-1.536924348292069e-30;-3.507809930104622e-30;2.221867628485029e-30;2.099833780828561e-30;-2.148867597419531e-30;-1.776427183666013e-30;-4.251967784474669e-30;;
2;residuo_espaco_amostral;02/2020;-1.762221352703075e-30;-3.120447640579634e-30;-2.084858405263837e-30;1.856921922396713e-30;-2.423206684356366e-30;-1.843529774679255e-30;1.744223366815325e-30;-5.358202448765853e-31;-3.097168972013994e-31;-1.948947418981730e-30;-3.600630749689479e-30;-1.468922811881437e-30;-2.238359192974530e-30;-7.434958060877966e-31;-4.407225216976583e-30;-6.545050906659826e-31;-1.697862491764959e-30;-5.045640508729046e-30;-7.574176059441922e-31;-3.622152488861910e-30;;
2;residuo_espaco_amostral;03/2020;-4.054745427238084e-30;-2.789709251701701e-30;-2.407796654364246e-30;4.494956228153274e-30;-4.195420763865028e-30;-3.820111592299067e-30;-3.859463201455025e-30;-4.651558635966207e-30;-2.425466300240993e-30;-2.630438999647887e-30;-1.232297377202415e-30;-3.916013275540647e-30;-2.778382861423451e-30;1.159311387843075e-30;-2.940310137436388e-30;-2.428080219735956e-30;-5.269331251985590e-31;-3.162815194034310e-30;2.585536412968353e-31;-3.614315839751482e-30;;
2;residuo_espaco_amostral;04/2020;-9.821211157224176e-31;-4.813704696440229e-30;-2.953937206801490e-30;-1.597586299753719e-30;-9.529962054672486e-31;-1.684044966516726e-30;-1.626315335592608e-30;-5.721574398500173e-30;-3.510295463914656e-30;-3.549890684819921e-30;6.356929787797685e-31;-4.863075956429457e-30;-1.297665343740452e-30;1.342625921809300e-30;-2.846569564887640e-30;-3.326572326658429e-30;-3.497865584338924e-30;-2.485524102022169e-30;5.211829388575154e-30;2.655870280385394e-30;;
2;residuo_espaco_amostral;05/2020;-5.246443382834277e-30;-2.741301431248778e-30;-4.229333620568393e-30;3.277076993923947e-30;-3.695107143400029e-30;-4.295641608180424e-30;-3.101945532993194e-30;-3.886663215232731e-30;-3.930065950560540e-30;4.813809654453627e-31;-1.393491902024775e-30;-2.979129060688976e-30;-3.477195506316587e-30;-6.338487430305060e-31;-4.899210862088244e-30;-1.331418965706449e-30;-2.613998359208494e-30;-3.308364451981346e-30;-2.762966210913211e-30;-4.604466924250821e-31;;
2;residuo_espaco_amostral;06/2020;1.575844971236167e-30;-3.688735791029544e-30;-2.286358143402746e-30;-2.622851371854843e-30;-3.255930846141542e-30;-5.790110736975196e-30;-2.587199726179797e-30;-7.580337612346558e-31;2.837343052477008e-31;1.565625608691255e-30;6.411124975458291e-31;3.170662880773353e-30;-4.265999266918416e-30;-2.821434791458393e-30;-5.968245079903185e-31;-2.237657258642350e-30;-2.775779335338748e-30;-1.771693868910008e-30;-3.940727469712080e-30;-2.779349185812053e-30;;
2;residuo_espaco_amostral;07/2020;-4.836939370836508e-30;-2.124466081536269e-30;1.329538326439540e-30;-5.017408836423131e-30;-7.372994289175583e-31;-2.197408574252493e-30;-1.305253650709689e-31;-3.297334563306393e-30;-2.799284641424469e-30;-2.589903740997473e-30;7.377386467674723e-31;-1.159540845559214e-30;1.505779416151375e-31;-1.336632593371220e-30;-4.398664426097328e-30;-3.590687157936821e-30;-2.872653173406555e-30;-9.557055708076706e-31;-4.934244505820227e-30;-1.046887892977299e-30;;
2;residuo_espaco_amostral;08/2020;1.104911574338163e-30;2.474863903024994e-30;9.993082256482107e-31;1.392577658326421e-30;8.024437069252284e-31;-4.685810632007164e-30;1.422657970132850e-31;-3.597597698153879e-30;-4.665195801692905e-30;-1.335313993328585e-30;-2.004094128641281e-30;2.210530149652519e-30;-9.990313981409957e-31;6.219919083562159e-31;-1.270230492399130e-30;-3.531225224016951e-30;-1.793978512397138e-30;-4.506190870066700e-30;-5.996242336387706e-30;-2.873557461525864e-30;;
2;residuo_espaco_amostral;09/2020;-3.154015697254667e-30;-2.660937880558771e-30;-3.720809890097781e-30;-1.509501866354257e-30;-2.008850691204484e-30;-4.204905855017993e-30;1.053020554706992e-30;-2.309315653119956e-30;-2.949616703293687e-30;-2.255228874706566e-30;2.695128336962632e-30;-5.342007693469409e-31;-2.841858714770269e-30;-3.336866187794599e-30;-2.328314846369717e-30;-8.611896565481482e-31;2.053471751696876e-31;-2.216779423882712e-30;-2.260258350893958e-30;-1.847265072604119e-30;;
2;residuo_espaco_amostral;10/2020;1.763224187977232e-30;1.989571426011695e-31;-4.373905961390418e-30;-4.091420916559476e-30;-2.971401018813611e-30;-4.081509849500340e-30;-2.703803649440961e-30;-1.513460454633642e-30;-3.541361273404296e-30;-3.104502467759343e-30;-1.496505408258109e-30;-2.126168258559007e-30;-4.750716147315050e-31;-1.343969269232029e-30;-1.873609443444641e-30;-1.120970627881558e-30;-3.141626293986798e-30;-4.831399423655072e-30;1.845445197597616e-30;2.642324386084273e-30;;
2;residuo_espaco_amostral;11/2020;-4.905676895573889e-30;-1.195515012298131e-31;-4.778164507887369e-30;-3.883120299262435e-30;-4.124843826675049e-30;-2.715115260932637e-30;-3.453547975063305e-31;-1.773276136494753e-30;-4.041392317449794e-31;-1.047326433214798e-30;-1.081500247924366e-30;-1.897765355691331e-30;-5.440353753049837e-30;-6.507068900399089e-31;-2.298434131660577e-30;-1.851954383072732e-30;9.084838393128401e-31;-5.266340115076307e-30;-2.994270781741182e-30;-8.829522012604596e-31;;
2;residuo_espaco_amostral;12/2020;-4.013586505398224e-31;-2.200051010480711e-30;-2.492038138110068e-30;-2.265907608551633e-30;-4.020097576909132e-30;-1.970353994947699e-30;4.974842509718391e-31;9.045804309844113e-31;-1.834076645960613e-30;-3.639590021334744e-30;-2.619223438638660e-30;-3.267585288046215e-32;-3.254103679347356e-30;-1.831277509307114e-30;1.813977633676488e-30;-3.296966442463448e-30;1.118469002010940e-30;1.858133215373948e-30;-1.616101301980833e-30;-3.546346201963429e-30;;
2;residuo_espaco_amostral;01/2021;3.658020155344938e-30;9.027476597595042e-31;-5.550993374174657e-32;-4.506035422230872e-30;-4.181423915972270e-30;-8.824126587501946e-31;-7.050351491600611e-31;-3.397544343585516e-30;-1.214590923042312e-30;-3.280861501676613e-30;-3.169541385703788e-30;-3.160381392877864e-30;-4.955592893174472e-30;-2.489657719125577e-30;-5.103059843725116e-30;1.034698008041886e-30;-4.600527407724932e-30;-3.947780086172947e-30;-4.200230556776039e-30;-2.378716581834104e-30;;
2;residuo_espaco_amostral;02/2021;-4.270954231454103e-30;-3.958235264656302e-30;-5.471224135392346e-30;-4.140917075663001e-30;-4.121620953310010e-30;-2.457106300241126e-30;-5.296665387006582e-30;5.356037336853309e-31;-2.737937205404441e-30;-3.073063104602714e-30;-1.765749062956149e-30;-1.882047510129226e-30;-2.272706752006956e-30;1.532365685296469e-30;-2.856363243183529e-30;-4.784911232411387e-30;-2.482969636570277e-30;4.414050599310174e-31;-3.406399313427592e-30;1.048718052651385e-30;;
2;residuo_espaco_amostral;03/2021;-1.917655648205387e-30;-4.246075619564517e-30;-1.146577162422656e-30;-3.823196584368814e-30;-2.445630899794317e-31;-3.134814270674670e-30;-1.991172308741115e-30;-5.696502202971660e-30;-3.281204680312463e-30;-3.383279343077658e-30;7.128395083861717e-31;-8.287634975472773e-31;-1.128835434432209e-30;-3.558538949513580e-30;-4.286691359836805e-30;-5.815741605494338e-30;-3.534749673301002e-30;-2.054114318395560e-30;-3.405922372579607e-30;-4.113483242053102e-30;;
